,Age,Gender,Profession,Income,Job_Sat
5219,20,Male,Office_Job,50472.85348,5
5220,37,Female,Unemployed,5151.203185,0
5221,47,Male,Manual_Labor,17243.11398,4
5222,45,Female,Manual_Labor,13080.38207,0
5223,49,Male,Finance,501952.5699,0
5224,51,Male,Office_Job,50654.82031,0
5225,31,Female,Manual_Labor,15121.29595,3
5226,40,Male,Unemployed,0,5
5227,32,Male,Unemployed,0,5
5228,32,Male,Manual_Labor,18482.53198,5
5229,26,Female,Manual_Labor,10359.90265,2
5230,24,Female,Unemployed,1091.861369,4
5231,31,Female,Office_Job,48525.77665,4
5232,20,Male,Office_Job,49041.90701,2
5233,21,Male,Unemployed,3072.028736,2
5234,50,Male,Unemployed,5308.798944,4
5235,22,Male,RichDaddy,1003126.015,4
5236,28,Male,Office_Job,41532.30325,1
5237,22,Female,Unemployed,0,1
5238,47,Female,Office_Job,45094.51779,4
5239,55,Female,Unemployed,8148.572958,3
5240,36,Male,Office_Job,51604.01371,2
5241,53,Male,Unemployed,143.4396849,4
5242,36,Female,Office_Job,44985.70152,3
5243,31,Female,Unemployed,3590.559126,0
5244,46,Female,Unemployed,0,0
5245,40,Female,Unemployed,1081.092445,2
5246,38,Female,Manual_Labor,14820.61611,0
5247,42,Female,RichDaddy,994996.8711,0
5248,54,Female,Office_Job,49445.03589,5
5249,27,Male,Office_Job,55471.89812,2
5250,50,Female,Unemployed,508.0221526,5
5251,31,Female,Unemployed,0,0
5252,38,Female,Office_Job,45815.65144,3
5253,24,Female,Unemployed,4662.663098,2
5254,57,Male,Finance,508925.1605,1
5255,40,Male,Manual_Labor,25059.1539,5
5256,24,Male,Unemployed,2366.830586,3
5257,49,Female,Office_Job,52172.79602,0
5258,30,Male,Unemployed,5296.96276,1
5259,42,Male,Finance,503619.7235,1
5260,52,Male,Finance,505437.8985,0
5261,26,Female,Unemployed,5184.420603,5
5262,24,Female,Finance,495219.197,2
5263,38,Male,Office_Job,47223.3207,0
5264,39,Male,Manual_Labor,14302.01398,0
5265,33,Female,Office_Job,40995.97044,3
5266,41,Male,Unemployed,0,1
5267,50,Male,Manual_Labor,12980.96651,5
5268,31,Male,Manual_Labor,11807.58201,2
5269,41,Female,Unemployed,10214.27395,4
5270,22,Female,Unemployed,0,5
5271,48,Male,Unemployed,2918.824633,5
5272,28,Female,Office_Job,50215.29092,5
5273,43,Female,Unemployed,0,4
5274,32,Male,Manual_Labor,10005.67656,5
5275,41,Male,Unemployed,488.4797494,3
5276,18,Female,Unemployed,1776.618321,2
5277,51,Female,Unemployed,1862.14606,2
5278,39,Female,Unemployed,0,3
5279,21,Female,Manual_Labor,15178.71004,2
5280,19,Female,Office_Job,46761.09221,1
5281,35,Female,Manual_Labor,14649.35002,2
5282,33,Female,Manual_Labor,13864.81449,1
5283,28,Male,Unemployed,3543.462654,3
5284,22,Male,Manual_Labor,11607.73071,0
5285,59,Female,Finance,502066.0519,1
5286,57,Female,Finance,498799.3897,0
5287,42,Male,Office_Job,54369.93871,4
5288,26,Female,Manual_Labor,12685.40514,4
5289,54,Male,Manual_Labor,19935.14193,0
5290,33,Female,Office_Job,52670.96205,2
5291,18,Male,Manual_Labor,18980.32094,3
5292,29,Female,Office_Job,47386.69192,1
5293,40,Female,Unemployed,0,5
5294,19,Female,RichDaddy,1005658.062,1
5295,19,Male,Office_Job,57236.6673,1
5296,48,Male,Office_Job,49964.25933,0
5297,49,Male,Unemployed,3616.958516,5
5298,51,Female,Office_Job,50374.07333,4
5299,50,Female,Unemployed,0,3
5300,59,Male,Unemployed,4017.199584,3
5301,47,Female,Manual_Labor,10597.82531,2
5302,21,Male,Manual_Labor,16754.9242,4
5303,32,Female,Office_Job,54744.04941,5
5304,25,Female,Unemployed,0,1
5305,56,Male,Manual_Labor,11055.67127,1
5306,45,Male,Office_Job,51284.14266,0
5307,25,Female,Manual_Labor,19512.49505,3
5308,38,Male,Unemployed,1585.281272,5
5309,55,Male,Finance,504764.7297,5
5310,35,Female,Office_Job,51806.16471,1
5311,55,Female,Unemployed,7404.036122,3
5312,25,Male,Office_Job,43876.26803,3
5313,56,Male,Office_Job,56203.36961,0
5314,26,Female,Unemployed,12065.175,2
5315,60,Female,Manual_Labor,19851.79627,1
5316,27,Male,Manual_Labor,19759.1994,4
5317,29,Female,Office_Job,48496.50414,0
5318,20,Male,Unemployed,0,5
5319,45,Male,Manual_Labor,9784.111175,3
5320,30,Female,Office_Job,44852.05854,4
5321,57,Female,Manual_Labor,16397.04125,4
5322,34,Male,Finance,496560.62,1
5323,26,Female,Unemployed,0,0
5324,41,Male,Unemployed,9105.450598,4
5325,58,Male,Manual_Labor,14949.71718,5
5326,41,Male,Office_Job,50546.63621,0
5327,32,Male,Unemployed,0,1
5328,43,Female,Office_Job,53030.04949,4
5329,57,Male,Manual_Labor,12774.97582,1
5330,40,Female,Unemployed,1761.149118,2
5331,42,Male,Office_Job,49869.81935,5
5332,23,Female,Office_Job,55952.94527,0
5333,19,Female,Unemployed,0,4
5334,55,Male,Unemployed,0,5
5335,51,Female,Manual_Labor,18497.65529,3
5336,49,Male,Finance,507142.5656,0
5337,18,Female,Office_Job,50412.64073,3
5338,37,Female,Office_Job,59562.65138,3
5339,28,Female,Manual_Labor,7669.130865,1
5340,33,Female,Office_Job,50657.70593,5
5341,59,Female,Finance,498716.8644,5
5342,28,Female,Manual_Labor,21792.69727,0
5343,29,Female,Unemployed,1105.88306,3
5344,30,Female,Unemployed,0,1
5345,39,Female,Manual_Labor,23861.96595,5
5346,20,Female,Office_Job,51588.67486,5
5347,29,Female,Unemployed,0,0
5348,43,Female,Office_Job,49566.0285,2
5349,30,Male,Unemployed,1187.689183,5
5350,44,Male,Manual_Labor,13921.94798,5
5351,60,Male,RichDaddy,1004010.723,5
5352,60,Male,Manual_Labor,9416.798876,5
5353,46,Female,RichDaddy,997731.0158,1
5354,47,Female,Manual_Labor,14111.22471,2
5355,47,Male,Unemployed,2442.730553,0
5356,27,Male,Finance,502660.04,1
5357,43,Female,Unemployed,6738.1613,5
5358,18,Male,Unemployed,1658.205855,2
5359,22,Female,Finance,506904.1879,4
5360,31,Female,Manual_Labor,11291.13183,4
5361,42,Female,Unemployed,7495.842194,5
5362,32,Male,Office_Job,54542.66877,5
5363,45,Male,Unemployed,958.2525449,1
5364,43,Female,Unemployed,3115.046289,4
5365,20,Male,Unemployed,2719.69523,0
5366,60,Female,Office_Job,44430.67654,1
5367,53,Female,Office_Job,49538.80221,1
5368,30,Female,Unemployed,4484.094652,1
5369,21,Female,Unemployed,0,2
5370,54,Male,Unemployed,4594.850672,4
5371,56,Female,Manual_Labor,6536.579821,2
5372,39,Male,Manual_Labor,22901.44185,3
5373,20,Female,Unemployed,230.9897552,4
5374,30,Male,Office_Job,51082.6818,5
5375,18,Female,Office_Job,51973.44255,3
5376,56,Male,Office_Job,53940.5335,4
5377,42,Male,Manual_Labor,13962.52083,2
5378,32,Male,Office_Job,53990.58486,5
5379,18,Female,Office_Job,51244.67221,0
5380,53,Male,Unemployed,0,1
5381,54,Female,Office_Job,47957.01366,3
5382,47,Male,Unemployed,0,5
5383,35,Male,Manual_Labor,12299.88904,0
5384,27,Male,Manual_Labor,17842.2231,2
5385,41,Male,Manual_Labor,13070.47434,3
5386,24,Male,Manual_Labor,7732.479597,2
5387,51,Female,Office_Job,49179.36251,4
5388,18,Female,Manual_Labor,22319.82329,3
5389,59,Female,Manual_Labor,11183.14323,5
5390,23,Female,Manual_Labor,15763.98786,2
5391,31,Male,Unemployed,0,1
5392,22,Female,Manual_Labor,14824.13505,3
5393,33,Female,Manual_Labor,18800.98843,2
5394,37,Female,Manual_Labor,14810.40133,4
5395,40,Female,Manual_Labor,7574.159058,0
5396,53,Female,Unemployed,2059.497449,5
5397,47,Male,Office_Job,45311.95239,4
5398,18,Male,Office_Job,48022.72448,2
5399,35,Male,Office_Job,36021.62036,4
5400,29,Male,Manual_Labor,20637.54335,1
5401,44,Female,Office_Job,54552.17978,4
5402,30,Male,Manual_Labor,11851.51168,3
5403,27,Male,Manual_Labor,13810.567,5
5404,28,Female,Manual_Labor,23729.853,3
5405,19,Male,Unemployed,1305.523481,5
5406,54,Male,Unemployed,0,1
5407,51,Female,Manual_Labor,13682.66322,1
5408,31,Female,Office_Job,40096.49954,5
5409,52,Male,Office_Job,40881.68673,3
5410,52,Female,Office_Job,56204.29883,5
5411,53,Female,Office_Job,43490.60993,3
5412,58,Male,RichDaddy,1004939.11,1
5413,43,Male,Unemployed,0,3
5414,41,Female,Finance,500297.4926,3
5415,22,Male,Office_Job,53983.71583,2
5416,23,Female,Unemployed,0,0
5417,51,Female,Manual_Labor,22767.86901,0
5418,46,Female,Office_Job,53988.77432,2
5419,18,Female,Unemployed,4537.289352,5
5420,59,Female,Manual_Labor,16013.75529,4
5421,20,Male,Office_Job,48648.43389,4
5422,21,Female,Office_Job,44218.43103,5
5423,37,Male,RichDaddy,1000962.225,5
5424,31,Female,Office_Job,43448.25342,1
5425,58,Male,Manual_Labor,17356.43346,1
5426,38,Female,Manual_Labor,18933.34672,2
5427,47,Female,Unemployed,0,2
5428,56,Male,Unemployed,1625.059881,3
5429,35,Male,Manual_Labor,13118.62033,1
5430,36,Female,Unemployed,0,0
5431,40,Male,Unemployed,0,3
5432,44,Female,Manual_Labor,13528.58297,0
5433,31,Female,Unemployed,0,1
5434,42,Female,Manual_Labor,12329.29379,0
5435,52,Female,Unemployed,2862.012699,5
5436,46,Female,Manual_Labor,8958.362212,3
5437,34,Male,Manual_Labor,20187.54947,4
5438,57,Female,Office_Job,43008.55093,1
5439,48,Male,Office_Job,46835.50816,2
5440,59,Female,Unemployed,0.4614518515,5
5441,44,Female,RichDaddy,1002874.04,3
5442,18,Female,Unemployed,6148.47908,4
5443,45,Female,Unemployed,2279.695402,0
5444,38,Female,Unemployed,0,3
5445,56,Male,RichDaddy,996834.6549,3
5446,29,Female,Unemployed,0,0
5447,23,Female,Unemployed,0,0
5448,60,Female,Unemployed,1371.872214,3
5449,38,Female,Manual_Labor,9326.46333,4
5450,47,Female,Unemployed,2970.670707,1
5451,27,Female,Finance,502917.7993,5
5452,39,Male,Finance,492169.9914,5
5453,21,Female,Manual_Labor,14722.30306,2
5454,34,Female,Unemployed,6729.614339,4
5455,53,Female,Office_Job,55910.58054,0
5456,25,Female,Manual_Labor,8269.427978,4
5457,22,Male,Unemployed,1953.200245,0
5458,36,Male,Manual_Labor,15098.5883,5
5459,36,Female,Unemployed,5371.02072,2
5460,49,Male,Office_Job,49354.60592,1
5461,19,Female,Office_Job,56342.01475,2
5462,19,Male,Manual_Labor,31958.04384,0
5463,24,Male,Office_Job,50235.21173,3
5464,58,Male,Manual_Labor,14082.87195,5
5465,54,Female,Office_Job,53154.29927,2
5466,30,Female,Unemployed,5676.259006,0
5467,47,Female,Manual_Labor,12140.39482,0
5468,28,Female,Office_Job,44901.15743,1
5469,43,Male,Unemployed,7475.521074,5
5470,29,Female,Manual_Labor,12458.15001,4
5471,36,Male,Manual_Labor,17410.85223,1
5472,23,Male,Unemployed,0,3
5473,46,Female,Unemployed,3130.070543,3
5474,42,Male,Manual_Labor,14732.17818,2
5475,26,Female,Unemployed,4600.067732,4
5476,22,Female,Manual_Labor,12624.53951,2
5477,33,Female,Finance,495045.24,4
5478,38,Male,Manual_Labor,19963.28706,4
5479,29,Female,Unemployed,2100.010377,2
5480,50,Female,Office_Job,52213.37086,4
5481,39,Male,Unemployed,2557.643614,3
5482,51,Female,Unemployed,0,2
5483,40,Female,Manual_Labor,16132.089,5
5484,21,Male,Unemployed,0,5
5485,30,Male,Office_Job,53600.05878,5
5486,59,Male,Finance,496670.578,1
5487,57,Male,Manual_Labor,9705.52657,5
5488,54,Female,RichDaddy,1009227.929,4
5489,18,Female,Office_Job,55318.56093,5
5490,34,Male,Manual_Labor,19559.84442,4
5491,53,Female,Finance,508990.7642,0
5492,41,Male,Manual_Labor,17013.60081,2
5493,50,Female,Finance,496549.507,4
5494,49,Female,Finance,514143.0446,1
5495,53,Female,Unemployed,0,1
5496,27,Female,Office_Job,51569.75622,5
5497,56,Male,Office_Job,49289.21588,2
5498,38,Female,Manual_Labor,21068.78353,3
5499,56,Male,Unemployed,0,0
5500,22,Female,Unemployed,8436.369192,4
5501,48,Male,Manual_Labor,12209.7724,2
5502,59,Male,Office_Job,45046.69266,5
5503,25,Female,Manual_Labor,18717.82199,4
5504,55,Female,Unemployed,2662.381219,4
5505,59,Male,Office_Job,51549.5419,5
5506,37,Female,Manual_Labor,4190.539614,5
5507,55,Female,Manual_Labor,15385.90098,4
5508,40,Female,Manual_Labor,12323.71714,0
5509,28,Male,Manual_Labor,16507.50207,1
5510,21,Male,Unemployed,0,3
5511,55,Male,Unemployed,2116.230912,2
5512,28,Female,Manual_Labor,11334.69905,1
5513,46,Male,Unemployed,0,5
5514,26,Male,Manual_Labor,17103.0994,4
5515,50,Female,Unemployed,0,2
5516,56,Male,Office_Job,52313.10721,1
5517,44,Female,Manual_Labor,18238.29039,3
5518,19,Male,Unemployed,183.2948792,2
5519,22,Female,Manual_Labor,25207.94536,3
5520,40,Female,Manual_Labor,22735.20133,2
5521,53,Male,Unemployed,0,1
5522,23,Male,Unemployed,0,5
5523,27,Female,Unemployed,0,3
5524,38,Male,Manual_Labor,26794.29215,0
5525,49,Male,RichDaddy,996871.2587,4
5526,37,Male,Office_Job,47928.60632,5
5527,33,Male,Unemployed,0,3
5528,28,Female,Manual_Labor,13391.71843,4
5529,22,Female,Finance,498950.9389,2
5530,47,Male,Unemployed,0,2
5531,55,Female,RichDaddy,996629.8207,5
5532,56,Male,Unemployed,8107.317933,0
5533,18,Female,Manual_Labor,23575.04633,3
5534,32,Male,Office_Job,54421.46691,4
5535,60,Male,Unemployed,644.0197845,0
5536,32,Female,Manual_Labor,22809.40832,3
5537,32,Female,Office_Job,42078.70608,5
5538,42,Male,Office_Job,43380.62367,2
5539,38,Female,Unemployed,0,0
5540,44,Male,Manual_Labor,16563.14069,2
5541,52,Female,Manual_Labor,14681.55279,3
5542,39,Male,Manual_Labor,9742.575948,2
5543,30,Female,Manual_Labor,5601.049868,3
5544,48,Female,Office_Job,54095.79717,3
5545,53,Male,Office_Job,54987.20072,4
5546,56,Male,Finance,501087.7614,1
5547,43,Male,Finance,503473.5043,5
5548,25,Male,Unemployed,310.4755642,5
5549,36,Male,Manual_Labor,8410.709114,2
5550,44,Male,Office_Job,50109.58843,3
5551,38,Male,Finance,499832.0198,2
5552,38,Female,Manual_Labor,15567.54104,1
5553,21,Male,Office_Job,43082.69849,4
5554,44,Female,Manual_Labor,27149.30547,4
5555,53,Male,Unemployed,260.440733,3
5556,34,Female,Manual_Labor,12064.8226,4
5557,55,Female,Manual_Labor,20430.98817,3
5558,29,Male,Manual_Labor,17075.30106,3
5559,37,Female,Finance,499388.1262,4
5560,35,Female,Unemployed,0,1
5561,56,Male,Office_Job,53890.58929,5
5562,25,Female,Unemployed,9535.053789,0
5563,58,Male,Manual_Labor,16344.39955,1
5564,27,Female,Manual_Labor,22390.42296,4
5565,20,Male,Manual_Labor,8143.050185,0
5566,54,Male,RichDaddy,1005642.062,3
5567,24,Female,Unemployed,4814.636231,3
5568,37,Female,Unemployed,0,4
5569,36,Male,RichDaddy,1004274.407,5
5570,34,Female,Office_Job,45119.14496,2
5571,59,Male,Unemployed,0,2
5572,50,Female,Manual_Labor,10087.82624,0
5573,29,Female,Manual_Labor,15513.4184,2
5574,45,Male,Manual_Labor,15959.10819,3
5575,36,Male,Office_Job,43740.79385,1
5576,52,Male,Office_Job,58279.25408,4
5577,41,Male,Unemployed,0,3
5578,19,Male,Office_Job,54139.9679,4
5579,44,Male,Unemployed,0,0
5580,58,Male,Finance,494969.2818,3
5581,57,Male,Manual_Labor,17957.67091,0
5582,59,Male,Manual_Labor,19834.22819,3
5583,54,Female,Manual_Labor,19169.234,0
5584,31,Male,RichDaddy,995350.4304,4
5585,41,Male,Office_Job,65128.97906,5
5586,33,Male,Manual_Labor,19610.72136,3
5587,32,Female,Unemployed,0,1
5588,19,Male,Manual_Labor,10767.75644,3
5589,26,Male,Office_Job,52626.48447,0
5590,31,Female,Manual_Labor,19087.62848,4
5591,40,Male,Manual_Labor,18187.98594,4
5592,39,Male,Unemployed,0,0
5593,26,Female,Office_Job,42425.18358,2
5594,41,Male,Manual_Labor,8504.025626,5
5595,38,Male,Finance,491095.7553,0
5596,31,Male,Office_Job,53873.82877,1
5597,20,Male,Manual_Labor,13597.25142,0
5598,36,Female,Office_Job,46108.8311,0
5599,20,Female,Manual_Labor,13705.99358,0
5600,23,Female,Manual_Labor,11411.1902,5
5601,51,Female,Office_Job,50018.75739,0
5602,36,Female,Unemployed,0,0
5603,20,Female,Office_Job,51536.7418,4
5604,32,Male,Unemployed,2873.275113,3
5605,38,Male,Manual_Labor,16302.87866,2
5606,19,Female,Office_Job,48653.83069,5
5607,24,Male,Finance,497829.0001,4
5608,42,Female,Unemployed,0,1
5609,60,Male,Unemployed,0,3
5610,40,Female,Office_Job,52397.5344,2
5611,25,Female,Finance,508055.3117,4
5612,46,Male,Finance,502405.7111,3
5613,23,Female,Manual_Labor,26623.82657,4
5614,28,Female,Unemployed,3560.846814,3
5615,59,Male,Finance,500971.5246,0
5616,39,Male,Office_Job,56384.69832,3
5617,49,Male,Manual_Labor,7910.313484,1
5618,60,Male,Office_Job,53497.51977,3
5619,38,Male,Unemployed,0,3
5620,47,Female,Office_Job,47803.32082,2
5621,23,Male,Office_Job,51321.33114,4
5622,27,Male,Unemployed,0,5
5623,18,Female,Unemployed,1420.793336,0
5624,35,Male,Office_Job,46503.203,1
5625,53,Female,Office_Job,46640.67945,5
5626,30,Male,Finance,489932.5591,2
5627,51,Male,Manual_Labor,16600.39965,2
5628,23,Male,Manual_Labor,19595.3785,1
5629,45,Female,Office_Job,45630.1261,2
5630,32,Male,RichDaddy,1001403.821,5
5631,27,Female,Unemployed,0,5
5632,30,Female,Unemployed,9213.369188,4
5633,31,Male,Office_Job,43753.65225,1
5634,30,Female,Manual_Labor,13192.16655,5
5635,38,Female,Unemployed,3212.810823,1
5636,20,Male,Office_Job,51166.80808,1
5637,58,Female,Office_Job,50040.06039,0
5638,36,Female,Unemployed,0,4
5639,25,Male,Manual_Labor,21549.53179,3
5640,39,Female,Unemployed,0,1
5641,29,Female,Unemployed,5206.580179,4
5642,60,Female,Unemployed,0,3
5643,22,Male,Manual_Labor,5795.078396,2
5644,21,Female,Unemployed,3747.248046,0
5645,19,Male,Unemployed,3871.797388,4
5646,26,Female,Finance,503094.6955,4
5647,55,Female,Office_Job,56634.05763,2
5648,36,Male,Office_Job,51233.74737,3
5649,20,Female,Unemployed,0,3
5650,58,Male,Manual_Labor,27955.71526,2
5651,54,Female,Unemployed,3122.791725,1
5652,26,Male,Finance,500308.8921,3
5653,20,Female,Office_Job,59208.81207,0
5654,42,Female,Unemployed,0,0
5655,29,Male,Unemployed,2531.472814,5
5656,32,Male,Unemployed,3232.75726,3
5657,35,Male,Office_Job,49920.95138,4
5658,30,Female,Office_Job,59745.14388,1
5659,30,Female,Manual_Labor,9732.346226,1
5660,50,Female,Office_Job,44725.47344,5
5661,36,Male,Unemployed,6694.008482,0
5662,37,Female,Office_Job,46511.40711,4
5663,35,Male,Unemployed,9529.834147,5
5664,56,Female,Office_Job,52562.60275,2
5665,57,Female,Unemployed,0,1
5666,47,Male,Unemployed,6929.098448,5
5667,39,Female,Office_Job,61329.73731,1
5668,30,Female,Office_Job,51647.56387,4
5669,52,Female,Unemployed,5792.872262,2
5670,33,Female,Manual_Labor,13281.10469,5
5671,35,Male,Manual_Labor,17367.23591,1
5672,38,Female,Manual_Labor,21562.29677,1
5673,60,Female,Office_Job,55737.54937,3
5674,47,Female,Office_Job,43781.01522,5
5675,51,Male,Office_Job,45624.17603,4
5676,20,Male,Unemployed,6956.976057,1
5677,29,Female,Manual_Labor,16876.08678,4
5678,25,Male,Unemployed,0,3
5679,38,Male,Manual_Labor,10786.66256,3
5680,43,Male,Office_Job,46834.94053,2
5681,32,Female,Unemployed,6387.464392,5
5682,50,Female,Manual_Labor,4338.171242,2
5683,44,Female,Finance,500473.5742,3
5684,60,Male,Unemployed,5622.504687,0
5685,55,Male,Manual_Labor,18474.80867,4
5686,22,Female,Manual_Labor,12917.12056,5
5687,34,Female,Unemployed,0,3
5688,51,Female,Unemployed,0,0
5689,22,Male,Office_Job,53192.4893,3
5690,51,Male,Finance,506945.3492,2
5691,35,Female,Unemployed,0,4
5692,40,Male,Manual_Labor,4659.551968,1
5693,45,Male,Unemployed,0,2
5694,28,Female,Manual_Labor,9547.678986,3
5695,26,Female,Office_Job,50664.16215,2
5696,40,Female,Unemployed,2609.975326,4
5697,55,Female,Unemployed,0,5
5698,55,Female,Office_Job,46951.08273,4
5699,36,Male,Manual_Labor,10498.57233,2
5700,51,Male,Manual_Labor,18062.95519,2
5701,57,Female,Unemployed,0,2
5702,47,Female,Unemployed,5009.306535,2
5703,42,Female,Office_Job,52406.02252,4
5704,35,Female,Unemployed,0,2
5705,27,Male,RichDaddy,1000323.898,1
5706,49,Female,Unemployed,10838.28664,4
5707,23,Male,Office_Job,61532.39408,3
5708,44,Female,Manual_Labor,15397.24465,5
5709,36,Female,Office_Job,44072.1965,5
5710,48,Male,Office_Job,56330.45244,2
5711,22,Male,Manual_Labor,16535.01215,2
5712,22,Female,Office_Job,50110.67462,4
5713,31,Female,Unemployed,3824.38474,0
5714,52,Male,Office_Job,49468.93125,5
5715,57,Female,Manual_Labor,12025.04801,5
5716,38,Male,Office_Job,48186.10093,1
5717,23,Male,Finance,504686.8419,3
5718,58,Female,Manual_Labor,16610.47195,5
5719,42,Male,Office_Job,59140.04271,5
5720,56,Male,Unemployed,7783.948414,0
5721,42,Male,Unemployed,5721.69407,5
5722,43,Male,Manual_Labor,19884.83908,0
5723,59,Male,Manual_Labor,19266.51674,1
5724,44,Male,Manual_Labor,10628.54876,1
5725,36,Female,Finance,506310.2114,2
5726,40,Male,Manual_Labor,15775.71351,5
5727,55,Female,Office_Job,40904.37614,4
5728,40,Male,Manual_Labor,11131.38863,5
5729,33,Female,Office_Job,48056.7833,1
5730,35,Female,Unemployed,3126.080822,1
5731,36,Female,Office_Job,45509.90024,0
5732,29,Male,Unemployed,0,5
5733,42,Male,Manual_Labor,21518.53393,1
5734,53,Male,Office_Job,57387.17958,3
5735,47,Female,Office_Job,52475.14319,0
5736,57,Male,Manual_Labor,1063.494452,4
5737,31,Male,Manual_Labor,20940.92182,2
5738,37,Female,Unemployed,0,1
5739,23,Male,Unemployed,0,2
5740,20,Male,Manual_Labor,20498.60721,2
5741,40,Male,Manual_Labor,10090.01002,2
5742,25,Male,Office_Job,46373.44816,2
5743,23,Male,Unemployed,1389.282835,3
5744,20,Male,Manual_Labor,15642.29585,1
5745,42,Male,Manual_Labor,14113.4424,2
5746,57,Female,Office_Job,49065.57609,1
5747,18,Female,Unemployed,0,4
5748,33,Male,Unemployed,0,4
5749,58,Female,Manual_Labor,21443.91283,4
5750,24,Male,Office_Job,50779.02372,3
5751,46,Female,Unemployed,0,2
5752,55,Male,Manual_Labor,19762.32319,3
5753,47,Female,Manual_Labor,12271.47586,1
5754,57,Female,Office_Job,50739.80188,1
5755,32,Female,Unemployed,0,0
5756,56,Male,Manual_Labor,12697.98271,4
5757,20,Male,Manual_Labor,20236.69098,2
5758,24,Male,Unemployed,0,5
5759,37,Female,Manual_Labor,10312.81916,4
5760,31,Female,RichDaddy,1001328.251,0
5761,27,Female,Unemployed,0,2
5762,50,Female,Manual_Labor,15868.81704,4
5763,53,Female,Office_Job,55625.6353,5
5764,24,Male,Unemployed,0,4
5765,37,Male,Office_Job,52161.02592,2
5766,35,Male,Office_Job,53244.77006,3
5767,48,Female,Unemployed,0,3
5768,60,Female,Unemployed,4098.548964,0
5769,56,Male,Unemployed,1614.678618,0
5770,53,Female,Unemployed,2821.17285,5
5771,30,Female,Unemployed,10844.42331,1
5772,55,Male,Unemployed,0,4
5773,52,Male,Office_Job,50069.99528,0
5774,34,Male,Office_Job,45520.83746,0
5775,28,Female,Unemployed,3367.204025,1
5776,53,Male,Office_Job,45912.3425,3
5777,44,Male,RichDaddy,1000489.527,1
5778,28,Male,Unemployed,0,3
5779,54,Female,Manual_Labor,19195.22087,1
5780,29,Male,Office_Job,40907.48725,0
5781,19,Male,Office_Job,50530.66789,3
5782,48,Female,Office_Job,53388.17945,1
5783,51,Female,Office_Job,45088.7075,1
5784,51,Female,Finance,508511.279,0
5785,24,Female,Office_Job,50504.74821,0
5786,60,Female,Manual_Labor,12259.02381,2
5787,41,Female,Office_Job,53991.8714,4
5788,57,Male,Unemployed,2968.75337,0
5789,48,Female,Office_Job,58116.74128,3
5790,55,Male,Office_Job,55699.19274,3
5791,59,Female,Manual_Labor,10231.30817,1
5792,35,Male,Unemployed,3493.83489,2
5793,47,Female,Office_Job,51728.65981,3
5794,52,Female,Office_Job,49573.05671,2
5795,32,Male,Unemployed,0,5
5796,18,Female,Unemployed,0,3
5797,47,Female,Office_Job,40721.06789,5
5798,18,Female,Office_Job,43894.72469,2
5799,60,Male,Unemployed,949.0406163,3
5800,18,Female,Unemployed,7105.835209,0
5801,54,Male,Unemployed,0,3
5802,39,Male,Office_Job,51206.26884,1
5803,47,Male,Office_Job,50030.5928,1
5804,45,Female,Unemployed,0,1
5805,38,Female,Unemployed,502.9825266,4
5806,33,Female,Manual_Labor,10419.85629,3
5807,26,Female,Office_Job,56451.01268,2
5808,54,Female,Unemployed,6834.155957,5
5809,21,Male,Manual_Labor,10406.75023,5
5810,42,Male,Office_Job,49858.67255,1
5811,23,Female,Unemployed,0,4
5812,58,Male,Unemployed,15143.9236,2
5813,45,Female,Office_Job,57109.58999,2
5814,24,Female,Unemployed,0,3
5815,39,Male,RichDaddy,1000956.707,1
5816,29,Male,Unemployed,382.7487566,1
5817,36,Female,RichDaddy,1003896.572,1
5818,43,Female,Unemployed,2865.426713,3
5819,56,Male,Manual_Labor,31046.58104,2
5820,42,Female,Finance,506981.619,5
5821,59,Male,Office_Job,45271.32076,3
5822,22,Female,Unemployed,3673.022091,3
5823,59,Male,Manual_Labor,19864.61594,1
5824,56,Male,Office_Job,43996.23336,3
5825,31,Female,Office_Job,49751.9957,3
5826,26,Male,Unemployed,8670.453861,4
5827,40,Female,Manual_Labor,16266.75421,4
5828,50,Female,Manual_Labor,15929.68157,2
5829,58,Male,Office_Job,48926.91655,5
5830,50,Male,Manual_Labor,8557.315783,3
5831,22,Female,Manual_Labor,16183.6045,5
5832,20,Male,Unemployed,5983.407737,1
5833,20,Female,Office_Job,53349.61492,5
5834,34,Female,Unemployed,0,3
5835,40,Male,Office_Job,47818.27938,2
5836,46,Female,Unemployed,7006.581579,4
5837,22,Female,Manual_Labor,19215.08068,3
5838,34,Female,Manual_Labor,10130.25858,4
5839,50,Male,Manual_Labor,13937.86194,3
5840,19,Male,Manual_Labor,15865.62394,5
5841,57,Female,Office_Job,52036.03342,3
5842,43,Female,Office_Job,48694.97463,1
5843,34,Female,Office_Job,54885.05711,4
5844,27,Female,Finance,501084.6413,1
5845,45,Female,Manual_Labor,17553.98778,4
5846,54,Male,Unemployed,0,3
5847,45,Male,Office_Job,44677.55027,1
5848,49,Male,Manual_Labor,9653.547361,3
5849,32,Male,Unemployed,4023.047668,5
5850,21,Male,Office_Job,48465.64651,5
5851,26,Male,Office_Job,49114.96186,3
5852,28,Male,Office_Job,53738.79148,1
5853,19,Female,Manual_Labor,21158.87261,2
5854,22,Female,Manual_Labor,15460.26975,1
5855,26,Female,Unemployed,0,1
5856,41,Male,Unemployed,0,2
5857,36,Male,Unemployed,0,1
